restaurant,reviewer,review,rating,metadata,time,year,length,word_count,suspicious_len,suspicious_dup,possible_ai,restaurant_name,rating_value,category,keywords
Cafe Eclat,Abhirupa Lahiri,i havent tried their ala carte menu but had a slice of their cheesecake which was definitely not worth the whopping 410 bucks it was nothing like the original cheesecake and had a strong annoying scent of cinnamon moreover the portion was too meagre,1,"29 Reviews , 131 Followers",2018-04-16 00:06:00,2018,249,44,False,False,False,Cafe Eclat,1,Cafe,"['cheesecake', 'ala', 'havent']"
Komatose - Holiday Inn Express & Suites,Satwinder Singh,well next to jonathans kitchen is this place to down a few komatose is a good crowd puller with plenty of weekend party groups and people from nearby it companies the team at the bar does a phenomenon job their interaction with guests is over the top no wonder i heard of people visiting this place almost every day of the year also from my experience this is one of those few places where the sound acoustics are so well designed that its loud yet comfortable you will not come out with a sore throat the food comes from its sibling jonathans kitchen so we know it can never go wrong about the drinks well what could go wrong with them and oh did i mention the cheese chilli toast its different try it the outdoor cabanas can seat about 8 10 people each wonderful for the evenings great music with shows on specific days of the week draft is served but tends to vanish quickly this place is a full package drinks hic hic food 5 5 ambiance 45 5 service 5 5,5,"186 Reviews , 13410 Followers",2018-04-09 16:11:00,2018,956,184,False,False,False,Komatose - Holiday Inn Express & Suites,5,Bar,"['people', 'wrong', 'kitchen']"
Yum Yum Tree - The Arabian Food Court,Gaurav Lall,honestly ive been to this place couple of times in frequent events 1st two times i really loved the mandi but last two times it was just ok ok have you guys sacrificed your quality or it was the odd timing both the time i went i feel the taste should be same all the time specially the rice in the mandi use to be tastier than chicken or mutton but now its just ok ok type dont do this guys you have one of the best for mandis in hyderabad please maintain your quality,2,1 Review,2018-07-30 07:19:00,2018,468,95,False,False,False,Yum Yum Tree - The Arabian Food Court,2,General,"['ok', 'times', 'mandi']"
Paradise,Bharath Shetty,the food was simple and tasty i also like the ambience and the quality of the dishes service and the restaurant were overall good and soothing to ones mood,5,"1 Review , 1 Follower",2019-05-14 20:02:00,2019,155,29,False,False,False,Paradise,5,General,"['soothing', 'mood', 'ones']"
KS Bakers,Sai Krishna,ordered paneer tikka pizza through swiggywhat a taste yummythank u ksbakersbetter order 1 pizza for two peopletheir pizza size is big,5,1 Review,2018-12-25 13:16:00,2018,133,21,False,False,False,KS Bakers,5,Italian,"['pizza', 'size', 'big']"
SKYHY,Gaurav Lohani,food was mediocre and had to wait an hour just to get the starters a rooftop devoid of a view only good thing about the place was the dance floor,3,"14 Reviews , 60 Followers",2018-12-03 01:41:00,2018,145,30,False,False,False,SKYHY,3,General,"['hour', 'rooftop', 'wait']"
Chinese Pavilion,Ankush Agrawal,the place has authentic chinese food we had soup starters and main course the food was delicious and service was very nice the ambience of the place is suitable for fine dining,4,"12 Reviews , 17 Followers",2016-11-04 19:58:00,2016,176,32,False,False,False,Chinese Pavilion,4,Chinese,"['dining', 'authentic', 'fine']"
Mustang Terrace Lounge,Shravan Punna,its a good place with awesome ambience and a wide variety of dishes to choose from we booked a terrace lounge for our team out and have spent good time the staff are courteous and the service is faster than expected would love to go again here pros ambience food alcohol service,4,"8 Reviews , 3 Followers",2019-03-01 12:31:00,2019,278,52,False,False,False,Mustang Terrace Lounge,4,General,"['terrace', 'alcohol', 'spent']"
B-Dubs,Abhinav Kulshrestha,great combination of good food and gaming stations staff is really friendly and nice if you have a group of friends who want to relive the 90s videogame era definitely go to bdubs and fight over tekken try visiting in nonbusy hours as youll be able to get more gameon time a bit expensive though but that really justifies the ps xbox abd vr experience,5,"10 Reviews , 4 Followers",2019-05-04 15:16:00,2019,351,65,False,False,False,B-Dubs,5,General,"['ps', 'youll', 'combination']"
B-Dubs,Ashish Tummalapalli,wonderful place to chillout with buddies and can have fun part with ps4 gaming food is really awesome and they have different sauces blazing is really hot should give a try sunny was with us to entertain and giving good experience of bdubs,5,"2 Reviews , 2 Followers",2019-05-14 23:44:00,2019,239,43,False,False,False,B-Dubs,5,General,"['really', 'sauces', 'fun']"
Zing's Northeast Kitchen,Tavleen Kaur Gandhi,small but cozy place if you are looking for good north east food or korean food the place usually packed but you would definitely find a table staff is polite and friendly coming to food there is so much on the menu to try on pork ribs are most recommended but they are only available on weekends beef with onions and chilly is good they come with complimentary rice which is unlike normal indian rice more like how koreans eat you get non alcoholic beer here which goes well with the food,4,"111 Reviews , 568 Followers",2019-02-10 00:47:00,2019,489,92,False,False,False,Zing's Northeast Kitchen,4,Indian,"['rice', 'food', 'beef']"
eat.fit,Gaurav,last time i ordered the foodtofu keema wrap dal makhni and parathe from here i was delivered spoiled food the wrap was literally smelling sour and parathe were like they have been prepared in the morning and sent to us for dinner i always order from this restaurant and since it was the first time i wanted to ignore this but still putting out this review so that management can introspect and figure out if this was process fault delivery fault or a manual one,1,"5 Reviews , 7 Followers",2019-05-19 14:52:00,2019,461,85,False,False,False,eat.fit,1,General,"['wrap', 'spoiled', 'sent']"
Sardarji's Chaats & More,Foodie Goodie,it was the second time i ordered something from here and both the times food was delicious first time i ordered for an alloo paratha it was huge in size and wasnt able to eat full and this time ordered aloo cheese sandwich it was yummy loved it will definitely try some other things from here,5,"60 Reviews , 698 Followers",2018-10-22 19:31:00,2018,292,56,False,False,False,Sardarji's Chaats & More,5,General,"['time', 'ordered', 'able']"
Over The Moon Brew Company,Archana Sinha,absolutely loved the food and ambience special thanks to keshav for the wonderful service should try their signature vegetarian starters,5,"1 Review , 22 Followers",2019-05-04 14:11:00,2019,136,20,False,False,False,Over The Moon Brew Company,5,General,"['signature', 'vegetarian', 'wonderful']"
Mohammedia Shawarma,Pv Karthik,this is the continuous second time that the order is not delivered completely not acceptable,1,"1 Review , 1 Follower",2018-08-03 18:10:00,2018,92,15,False,False,False,Mohammedia Shawarma,1,General,"['completely', 'second', 'delivered']"
Ulavacharu,Kameswararao Dv,after hearing from my friends suggestions i had prawns fry and chicken biryani they need to improve food taste and quality my dinner at ulavacharu food is okay,2,"1 Review , 10 Followers",2018-12-30 21:23:00,2018,159,28,False,False,False,Ulavacharu,2,Indian,"['fry', 'improve', 'prawns']"
"3B's - Buddies, Bar & Barbecue",Sunil Pathak,awesome place to enjoy with friends especially these guys shivam and govind here are such polite people shivam really listens to ur orders and make them his priorities,5,"1 Review , 3 Followers",2019-05-04 23:07:00,2019,167,28,False,False,False,"3B's - Buddies, Bar & Barbecue",5,Steakhouse,"['govind', 'ur', 'orders']"
eat.fit,Sahil S,great food no oil soft rotis tasty gravy and juicy chicken its a little on the expensive side but absolutely the best when they have deals,5,"2 Reviews , 1 Follower",2019-05-05 14:05:00,2019,138,26,False,False,False,eat.fit,5,General,"['rotis', 'oil', 'juicy']"
Cream Stone,Nadeem Hussain Shaikh,ordered fruit exotica and i dont know what the hell is this ice cream but sure its not what i ordered not the experience what i wanted but that was indeed a surprise,1,"2 Reviews , 50 Followers",2018-12-24 01:05:00,2018,165,33,False,False,False,Cream Stone,1,Dessert,"['hell', 'surprise', 'fruit']"
Momos Delight,Anam Raihan,i didnt got the order and i kept calling the delivery guy and he was not receiving my call i dont know what is wrong with the delivery boy literally pathetic service,1,"1 Review , 1 Follower",2018-10-13 23:18:00,2018,165,32,False,False,False,Momos Delight,1,General,"['delivery', 'boy', 'kept']"
10 Downing Street,Chirag Gupta ?,this place is lively the ambience is good theres open terrace too the staff is real friendly the food is good the dj didnt feel up to the mark though,4,"111 Reviews , 1013 Followers",2019-03-06 14:05:00,2019,149,30,False,False,False,10 Downing Street,4,General,"['terrace', 'theres', 'real']"
T Grill,Amarender Reddy Godala,it used to be good since last few months food quality and quantity changed they will serve any grass in the name of palak not suggestable at all,1,"4 Reviews , 16 Followers",2018-05-10 20:51:00,2018,144,28,False,False,False,T Grill,1,Steakhouse,"['used', 'serve', 'quantity']"
The Tilt Bar Republic,Sidhant Girglani,i have only one word mediocre we went there thinking it would have good music and nice decor but it had neither since we were not drinking the menu also seemed very limited go there if you wanna drink n snack but then there are cheaper places which offer both with a better ambience,3,"22 Reviews , 17 Followers",2018-11-04 01:35:00,2018,282,54,False,False,False,The Tilt Bar Republic,3,Bar,"['decor', 'limited', 'offer']"
T Grill,Chanda,food was good tried biryani and prawns dishes both are good nice garden ambiance service was good but waiting time wasnbit high compare to other restaurants,4,"106 Reviews , 763 Followers",2018-06-23 22:17:00,2018,156,26,False,False,False,T Grill,4,Indian,"['waiting', 'good', 'restaurants']"
eat.fit,Bharath Kumar,thank you so much for the excellent foodit tasted great price quality everything good i ordered via zomato online app delivery package was also greatif there was a way if packaging more environment friendly that would be great,4,3 Reviews,2019-05-21 13:18:00,2019,226,38,False,False,False,eat.fit,4,General,"['package', 'app', 'environment']"
